user_id,user_link,user_name,user_nationality,user_level,user_badge,user_games,comment_date,recommend,score,comment
76561198966018392,https://steamcommunity.com/profiles/76561198966018392/,阿宁,,33,33,151,2024年8月20日,1,10.9,你买了黑神话，大圣很高兴，他知道有人继承了他的意志与妖怪斗争。如果你买的是限量版，大圣更开心，他知道他的名号在你心中有十足的分量。如果你买的是数字版，大圣还是很开心，他知道你懂得量力而行，省下来的钱可以用于生活。甚至你玩盗版，大圣也不会责怪你，他知道不能要求所有人都能走上一遍取经路，但你自己心里要清楚，六耳猕猴终究不可能成为齐天大圣。如果你靠自己的努力磨炼技术，打败妖怪通关游戏，大圣很欣慰，你用实际行动践行了大圣的精神。如果你用了风灵月影，大圣也不会说你，他知道你记得他的神通广大，攥紧毫毛高呼齐天大圣，他便祝你过关。哪怕你没买黑神话，大圣依旧相信你，他知道你的现实生活是更长更难对付的取经路，会遇到更多更险恶的妖魔鬼怪。但你终能踏平坎坷成大道，斗罢艰险又出发！猿神，启动。
76561198213519161,https://steamcommunity.com/profiles/76561198213519161/,KOKOWÄÄH,,101,-1,-1,2024年8月20日,1,11.7,游戏可以给到8/10分优点就不说了，说俩影响游戏体验的：-1分 方向引导就是一坨，好歹来个地图吧？黄风岭我真的玩出了星战达索米尔的感觉....问题人家有地图-1分 场景光线明暗转换BUG到处都是，曝光异常以及莫名其妙的光照
76561198346423605,https://steamcommunity.com/profiles/76561198346423605/,Byzantophile,"Henan, China",10,9,46,2024年8月20日,1,7.4,好玩
gameceo,https://steamcommunity.com/id/gameceo/,TheBigCat,"Jiangsu, China",75,78,752,2024年8月20日,1,13.4,NB！！！！！！！！！没白等
76561199075167379,https://steamcommunity.com/profiles/76561199075167379/,neverzero,,21,11,205,2024年8月20日,1,9.2,超乎意料的佳作，值得全款入手的游戏不是，你玛丽隔壁的猴子和白骨精谈恋爱有点尼玛抽象了
76561198847794670,https://steamcommunity.com/profiles/76561198847794670/,我曾与风相遇,"Henan, China",28,39,106,2024年8月20日,1,13.9,这就是中国的第一款3a啊！伟大，无需多言
76561198452983562,https://steamcommunity.com/profiles/76561198452983562/,伊蕾娜elina,,16,7,18,2024年8月20日,1,15.5,"作为村里的第一个大学生,无论是专科还是985,我们都应该全力支持.更何况游戏科学给了我们一个完美的答卷,虽然空气墙和地图的缺失确实让我有有点扣分,但这十分我是必须要给的"
Neptunew,https://steamcommunity.com/id/Neptunew/,Nep 120% sweet！,China,104,96,234,2024年8月20日,1,16.1,独属于中国玩家的烂漫！
76561199534853503,https://steamcommunity.com/profiles/76561199534853503/,十个小孩吃三天,China,14,12,44,2024年8月20日,1,14.1,一百遍过不去虎先锋
76561198071140012,https://steamcommunity.com/profiles/76561198071140012/,三分钟热度的墨王,"Tieling, Liaoning, China",57,47,280,2024年8月20日,1,9.6,“强者为尊该让我，英雄只此敢争先！”黑神话悟空仅仅只是一个开始！
dbbk,https://steamcommunity.com/id/dbbk/,Luciolée,,11,9,83,2024年8月20日,1,12.2,用一下午通关了第一章十难。作为稍微对《西游记》有点了解的一般玩家， 我可以给到8.5分 。简单谈谈，当作后面正式游评的草稿。优点：——BOSS战斗表演非常华丽，动作丰富、但场景破坏稍缺。——美术风格极其鲜明，完美还原中国山水那种险峻奇谲、云雾缭绕的苍茫质感。——BOSS战配乐极为讲究：仙侠风BOSS用的是琵琶的嘈嘈切切、大弦小弦来渲染战斗态势的瞬息万变；而到了火光冲天特效拉满的黑风怪大场面战斗就用管弦交响来烘托战斗的史诗感，音乐很有想法，点赞创意！——完美无缺的章节结尾CG，用上美手绘风格来为第一章的故事作结，辅以歌声讲述金池长老与黑风怪为贪欲所困的一生，催人泪下。（黑风山的电视剧上个月恰巧又看了一遍，所以很容易理解讲的是什么）——初始一般，但有了技能后马上翻倍增强的战斗手感。定身+出窍叮叮叮真实太爽辣。不足：——人形建模普遍表情僵硬，略有出戏（非人的脸模表情反倒挺生动）——地图设计的一般，缺少兴趣锚点的指引，像真的走在某处山林景区，没有很好的利用明暗|奇观化风景来做好引导，容易迷路。——序章二郎神和孙悟空的台词是真的尬。。。是很多年前做的吗？有种10年代古装热血剧的美。很不错的开头，无论是作为六章的第一章还是作为中国3A游戏的肇始。综合体验远远超出了我的预测。嗯，游戏虽好，可不要贪玩。出去散会儿步，回来继续。
76561198882371758,https://steamcommunity.com/profiles/76561198882371758/,Leon Ryan,Svalbard & Jan Mayen Islands,25,23,158,2024年8月20日,1,11.4,这是游戏科学的一小步，但是是中国游戏的一大步
76561198827046831,https://steamcommunity.com/profiles/76561198827046831/,星熠,China,25,14,54,2024年8月20日,1,10.9,年轻人的第一款全款3A
76561198812568829,https://steamcommunity.com/profiles/76561198812568829/,流心,,40,9,90,2024年8月20日,1,6.8,我以为自己是大圣呢，原来是只吗喽
tontonde,https://steamcommunity.com/id/tontonde/,京海AD钙奶唯一代理商,"Shandong, China",21,13,255,2024年8月20日,0,10.2,优化还敢搞点再烂一点吗？6个小时卡崩的次数已经超过成就数了，boss明明可以一次过硬是给我卡崩掉打两次甚至三次，我就玩了6个小时小一半是走我已经走过的路，CG卡掉走路卡掉甚至攻击还能卡掉，法环DLC我都能爽玩被你这个逆天游戏体验干的都没动力了。
76561198796098728,https://steamcommunity.com/profiles/76561198796098728/,Kristopher_24,China,13,7,209,2024年8月20日,1,11.2,好玩
76561199034932304,https://steamcommunity.com/profiles/76561199034932304/,ぼっち・ざ・ろっく！,Macau,36,12,74,2024年8月20日,1,7.2,卸载apex下载黑神话，此乃双喜临门
76561198078224679,https://steamcommunity.com/profiles/76561198078224679/,钓猫神,,12,-1,-1,2024年8月20日,1,16.2,好玩 无需多言
ctgykvgtu,https://steamcommunity.com/id/ctgykvgtu/,N0d[手把养成中],"Shanghai, China",59,43,109,2024年8月20日,1,14.8,战斗、美术真的很不错，但是我迷路迷路迷路啊啊啊
76561198404423897,https://steamcommunity.com/profiles/76561198404423897/,Masturbating💫,United States,47,13,102,2024年8月20日,1,14.1,美猴儿王，望长生，赐名名叫孙悟空，学得了本领，回到山中，闯龙宫，耍神通，夺取来东海的神兵。人前一番卖弄，堂下四座皆惊，畅饮美酒，是其乐融融，一醉方休，美梦，就做到三更。阎王叫他三更死，差遣了无常来索命。稀里糊涂，醉眼儿朦胧，跨过了黄泉，这魂儿呀，就归了幽冥。到得了地府，方才酒醒，怒气冲冲，便动起这刀兵。十代王，是个个怂，连忙问起他的姓名。猴王余气微消，直言称，对面小鬼儿，你细来听，俺真名唤作孙悟空，超升了三界，不在五行，生死簿上安敢留吾名？十代王，惊魂不定，拿取生死簿，就往上呈。这猴儿王，是笑意盈盈，收了神兵，也不再逞凶，提起只笔来，又耍起威风，把生死簿是翻个不停，一笔笔唉，勾掉所有猴名。万千的猴族，它从此得了长生。吗喽的命也是命，花果山的猴子得了长生。吗喽的命也是命，花果山的猴子是其乐无穷。吗喽的命也是命，花果山的猴王可真威风，闹完了地府他闹天宫。吗喽的命也是命，花果山的猴王啊，自号齐天大圣，那个孙悟空。吗喽的命呀，也是命。
76561198827105769,https://steamcommunity.com/profiles/76561198827105769/,Un Sospiro,Hong Kong,16,7,74,2024年8月20日,1,10.8,瑕不掩瑜的佳作，画面美术还有演出非常的精彩，攒劲；同样值得夸赞的还有丰富的战斗系统，角色设计还有动作可以说是惟妙惟肖，总而言之是相当优秀的动作游戏了！不足之处一方面是开场cg略显尴尬。整体的优化和游戏稳定性算是不错，开场cg结束后出现了闪退问题，重进解决了。帧数可观，但是结合上穿模和一些光照bug看来综合也只能算是差强人意。目前打到第二回，主要缺点在于空气墙和狭小空间内（第一章）非常容易失去方向感和迷路，以至于有点晕（生理上的），指引相对不明确。第二章远程怪太烦人了，可以归结为自己的手残😂方向感和探索自由度确实难以兼顾，但是本游戏在这一点上却集百家之短了有点可惜😭希望日后能跟进优化一下吧！总而言之，作为一个没怎么碰过act（可能只有塞尔达和环，对马岛）的玩家来说，哪怕抛开所谓的“第一个国产3A”的标签来谈（虽然我清楚我不太可能完全不受这个标签的干扰）这个作品在我心中的水平还是很高的。纵然有一些缺点，我认为也值一个8-9分的样子，肯定称得上是佳作，但是距离封神，仍然需要制作组继续改进！最后，很高兴能看见中国传统文化在3A中的深厚底蕴和可期的未来，作为一个中国人，倍感欣慰与自豪。能看见中国的，日本的，欧美的...越来越多的文化能够在这个新的信息纪元借由游戏这一载体展现自己独到的魅力，我不敢假定游戏在人类历史上会有怎样的评说，但作为一位玩家，能看见越来越多的人类文化能在电子游戏中交响辉映，也是何其庆幸！或许有一天我们能借由游戏，像今天的很多外国朋友一样，走入更多我们可能未必熟悉，但美丽万千的世界里，品味属于一个民族的独特的魅力。-------------------------------------------------------------------9h补充：很多道具和怪物设计的非常细节，可以体会到制作组的良苦用心，迷路和空气墙的问题在2章仍然存在，希望后面的章节能好一些？如果后面情况仍然如此的话可能最后会给到8分的水平？相对于琳琅满目的精美艺术设计关卡本身显得略显可惜了一些。。。除此之外感觉还是非常好玩的！
76561198283541740,https://steamcommunity.com/profiles/76561198283541740/,三重刘德华 男人中的极品,China,107,45,507,2024年8月20日,1,9.4,齐天大圣你才是我的GOAT
76561198866435891,https://steamcommunity.com/profiles/76561198866435891/,本以为是悲情角色的我结果成了喜剧里的小丑,,-1,-1,-1,2024年8月20日,1,14.7,满昏
76561199044089195,https://steamcommunity.com/profiles/76561199044089195/,哥特妄想,,30,26,72,2024年8月20日,0,12.9,闪退牛魔
76561199083021007,https://steamcommunity.com/profiles/76561199083021007/,小不点儿、,,-1,-1,-1,2024年8月20日,1,14.1,好玩好玩好玩
StaryShe,https://steamcommunity.com/id/StaryShe/,Sa1aku_DriFFFway,Canada,34,33,231,2024年8月20日,1,9.7,就一个字：爽！国产3A无需多言
76561198403201457,https://steamcommunity.com/profiles/76561198403201457/,有来有去,United States,24,15,89,2024年8月20日,1,10.7,这一棒，等了4年
76561198244050450,https://steamcommunity.com/profiles/76561198244050450/,zhuanxyXiaoZhu,"Shanghai, Shanghai, China",116,21,433,2024年8月20日,1,9.5,好玩！我宣布这将是未来20年我最喜欢的游戏！孙悟空当大圣我当小圣！
76561199069898084,https://steamcommunity.com/profiles/76561199069898084/,城麟#Roberta,,6,5,54,2024年8月20日,1,9.4,无需多言
76561198869998596,https://steamcommunity.com/profiles/76561198869998596/,hanser05,China,77,63,228,2024年8月20日,1,5.9,过了这么久，是时候让外国人在设置里找Language了认为自己是天下无敌的孙悟空在白骨精那里只能忍受顶着紧箍咒三跪唐僧。而不明是非欺软怕硬的唐僧在车迟国比武里忍着蜈蚣钻耳念经打坐。游科八十一难，献给心中还住着魑魅魍魉的国人。美术非常好，我很高兴，或许在本作中，它会成为某种意义上的“缺点”，但是放眼游科未来的开发道路，它会成为非常宝贵的财富。
76561198157396748,https://steamcommunity.com/profiles/76561198157396748/,M870ComBAT,,11,7,160,2024年8月20日,1,10.5,踏平坎坷成大道。堪比去年流浪地球2给我带来的震撼。
76561198293768041,https://steamcommunity.com/profiles/76561198293768041/,名字短一点不就打不到,,52,71,359,2024年8月20日,1,8.0,这是我从小梦寐以求的游戏，感谢游戏科学那些理想主义者们的坚持和付出，真的太棒了。这辈子玩过的最好玩的电子游戏
76561198401441095,https://steamcommunity.com/profiles/76561198401441095/,しらあめ,,-1,-1,-1,2024年8月20日,1,11.1,本来有点担心黑神话被捧得太高了而抱有一丝反叛的心态来体验的。但是序章的演出就很棒。优秀的音乐画面，以及序章战斗体验让我觉得确实值得4年的等待。第一章还在体验中，目前面临几个问题希望修正一下。首先是掉帧和卡顿问题。我是4070显卡。在不开光追的情况下，在转动视角的时候明显感觉到画面割裂和回溯，掉帧明显。希望能早日优化。过多的空气墙劝退我的探索热情。可以的话请加上地图。不然有些地方看上去能探索但是贴边了只是一堵空气墙，会降低游玩体验的。
